,headline
2736,"Nigeria ‘Blindsided’ by Trump Travel Ban, Its Top Diplomat Says"
2737,Nigerians in New York Worry Expanded Travel Ban Will Hurt Family Ties
2738,"Nikita Pearl Waligwa, Star of ‘Queen of Katwe,’ Dies at 15"
2739,Nissan Sues Carlos Ghosn for $90 Million
2740,"Niños sirios mueren congelados, caen bombas y ‘a nadie le importa’"
2741,No Budget for a Custom Kitchen? No Problem
2742,"No Corrections: Feb. 10, 2020"
2743,"No Corrections: Feb. 18, 2020"
2744,"No Corrections: Feb. 24, 2020"
2745,"No Corrections: Feb. 3, 2020"
2746,"No Corrections: February 17, 2020"
2747,"No Evidence That Pets Can Get Covid-19, but Wash Your Hands Anyway"
2748,No Witnesses
2749,"No longer ‘chained’ to Senate desk, Klobuchar says she’s ‘surging’ in New Hampshire."
2750,No time for a full selfie line as Yang races across New Hampshire.
2751,"No, Not Sanders, Not Ever"
2752,"No, President Trump: You’ve Weakened America’s Soft Power"
2753,Noah Davis Is Gone; His Paintings Continue to Hypnotize
2754,"Noah Mamis, Jason Ziplow"
2755,Nobody Messes With the Jesus (Except for John Turturro)
2756,North Dakota Tribes Score Key Voting Rights Victory
2757,"North Korea’s Internet Use Surges, Thwarting Sanctions and Fueling Theft"
2758,Nothing Says ‘I Love You’ Like Secondhand Roses
2759,Notre-Dame’s Crypt and Square May Reopen in Spring
2760,"Novak Djokovic Wins Australian Open, Tightens Grand Slam Race"
2761,Now Weinstein Faces Charges He Raped a Woman at a Beverly Hills Hotel
2762,"Now, African-American voters get their say."
2763,Number Theory
2764,"Number of Homeless Students Rises to New High, Report Says"
2765,OPEC Scrambles to React to Falling Oil Demand From China
2766,Obama denounces a Republican super PAC’s deceptive anti-Biden ad.
2767,Ocasio-Cortez Builds Progressive Campaign Arm to Challenge Democrats
2768,Ocasio-Cortez Builds Progressive Campaign Arm to Challenge Democrats
2769,Ocasio-Cortez and the Strokes turn out for Bernie Sanders.
2770,"Officer Pointed Gun at Black College Student’s Head, Lawsuit Says"
2771,"Oh, Does Another State Also Vote Early? New Hampshire Isn’t Listening"
2772,Oil Industry Tool to Spare Polar Bears Is More Miss Than Hit
2773,Oil and Gas May Be a Far Bigger Climate Threat Than We Knew
2774,Oklahoma Botched 2 Executions. It Says It’s Ready to Try Again.
2775,Oklahoma’s Tribes Unite Against a Common Foe: Their Cherokee Governor
2776,Okwui Okpokwasili Wants You to Slow Down and Walk With Her
2777,"Olympic Trials Marathon: ‘We Wanted to Give a Party, and Everybody Is Coming’"
2778,Omega and James Bond Mark 25 Years
2779,"On Broadway, the Art of Adornment"
2780,"On Capitol Hill, questions about the caucus system."
2781,"On College Campuses, Social Media Provides Private Spaces for Thousands"
2782,On Politics: A Boost for Biden
2783,On Politics: Acquitted. What’s Next?
2784,On Politics: Bloomberg Under the Microscope
2785,On Politics: Bloomberg’s in the Debate
2786,On Politics: Can Bloomberg Take the Heat?
2787,On Politics: Hanging-Chad Flashbacks
2788,On Politics: Iowa 2.0?
2789,On Politics: Iowa Caucus Edition!
2790,On Politics: Is Warren Back in It?
2791,On Politics: Last Debate Before Super Tuesday
2792,On Politics: New Hampshire Buzz
2793,On Politics: Still Talking About Iowa
2794,On Politics: The Uncertainty Continues
2795,On Politics: This Is Sparta (or Manchester)
2796,On Politics: Watch Where Sanders Goes
2797,On Politics: We Could Be Here Awhile
2798,On Politics: Where Things Stand Before South Carolina
2799,"On Politics: Your Turn, Nevada"
2800,"On Roofs or in Basements, a New Way to Ice Skate"
2801,"On This Valentine’s Day, See What Love Is"
2802,"On Tour, Pompeo Courts Africa, to Counter China"
2803,On Trump’s To-Do List: Take Back The Suburbs. Court Black Voters. Expand the Electoral Map. Win.
2804,"On Valentine’s Day, This One Goes Out to All the Lovers"
2805,On the Trail of America’s First Women to Vote
2806,On-Demand Webinar: Teach Argumentative Writing With Our Student Editorial Contest
2807,On-Demand Webinar: Writing Arguments With Help From Nicholas Kristof and the Times Op-Ed Page
2808,"Once Skeptical, Senate Republicans Are All In on Trump"
2809,One Guaranteed Winner in the Democratic Primary: Plans to Tax the Rich
2810,"One Pot, One Meal: Curating a Special Set of Simple Recipes"
2811,One Side of a Nuclear Waste Fight: Trump. The Other: His Administration.
2812,One St. Patrick’s Day Parade in New York Still Bans L.G.B.T. Groups
2813,One Tiny Beautiful Thing
2814,One day to go.
2815,One image from the day after the Iowa caucuses.
2816,"One shot, and a knockout."
2817,OneWeb Launches 34 Satellites as Astronomers Fear Radio Chatter
2818,Only 17% of Democrats think Iowa should remain first.
2819,Only Doctors Can Save the Markets From the Coronavirus
2820,Open primaries let voters meddle (at their own risk).
2821,"Operas About Strife, Strength and Survival"
2822,Optimism
2823,Oregon Republicans Disappear for Another Climate Vote
2824,Oregon Women Rout UConn at Home: ‘They’re Just Too Good’
2825,"Organizers of France’s Oscars Resign, 2 Weeks Before Ceremony"
2826,"Orson Bean, Free-Spirited Actor of Stage and Screen, Dies at 91"
2827,Oscar Triumph for ‘Parasite’ Reflects Academy’s Evolving Identity
2828,Oscar Winners 2020: The Complete List
2829,Oscar for ‘Parasite’ Quenches Koreans’ Long Thirst for Recognition
2830,"Oscars 2020 Predictions: Who Will Win Best Picture, Actor and Actress"
2831,Oscars 2020: Highlights From a History-Making Night
2832,Otro triunfo latino
2833,"Our Ancestors Were Sold to Save Georgetown. ‘$400,000 Is Not Going to Do It.’"
2834,"Our Best Valentine’s Day Recipes: Lobster, Steak, Chocolate and More"
2835,Our Latest Crush
2836,Ousted Cooper Hewitt Director Calls Investigation a ‘Sham’
2837,Out of Prison but Still Not Free
2838,Outbreak in Northern Italy Poses National Challenge
2839,Over the Falls
2840,"Overlooked No More: Andrée Blouin, Voice for Independence in Africa"
2841,"Overlooked No More: Joseph Bartholomew, Golf Course Architect"
2842,"Overlooked No More: Valaida Snow, Charismatic ‘Queen of the Trumpet’"
2843,"Owen Bieber, Auto Workers’ President During Period of Decline, Dies at 90"
2844,Own the Recipes of Georgia O’Keeffe
2845,"P.S.G. President, Nasser al-Khelaifi, Is Charged in Soccer Scheme"
2846,"PG&E Has a Survival Plan, and Newsom Has Plan B: A Takeover"
2847,"Pacific Palisades, Los Angeles: Where Mountains Meet the Sea"
2848,Packing for Off-Season City Getaways
2849,Paging Michael Bloomberg
2850,Palestinian Leader Denounces Trump’s Mideast Plan at U.N.
2851,Pamela Adlon Fuels Her Hectic Life With Fosse and ‘Fame’
2852,Pangolins Are Suspected as a Potential Coronavirus Host
2853,"Para una ciudad encerrada, la esperanza llega en motocicleta"
2854,"Paraguay’s Response to Modernist Architecture? Clay, Mud and Timber"
2855,Pardon Closes the Book on Michael Milken’s Case but Can’t Rewrite It
2856,"Park Hill, Yonkers, N.Y.: A ‘Secret Neighborhood’ Overlooking the Bronx"
2857,"Park Hill, Yonkers, N.Y.: A ‘Secret Neighborhood’ a Half-Mile From the Bronx"
2858,Partial caucus results provided a little (only a little) clarity.
2859,Party People and Twisted Sisters
2860,"Passenger Plane Drew Fire in Syria, Russia Says"
2861,Passengers Begin Disembarking Infected Cruise Ship
2862,"Past Remarks Are Challenging for Bloomberg, and Fair Game for Rivals"
2863,Pat and Anna Cleveland Pile on Spring Fashions
2864,Patrick Mahomes Takes Charge Again
2865,Patrick has high expectations and a plan to go on.
2866,"Paul Farnes, Last R.A.F. Ace of Battle of Britain, Dies at 101"
2867,"Paula Kelly, Who Danced From Stage Onto the Screen, Dies at 77"
2868,Payout From a National Opioids Settlement Won’t Be as Big as Hoped
2869,Pearls Are Forever
2870,Pelosi Clashes With Facebook and Twitter Over Video Posted by Trump
2871,Pelosi Says Democrats Have ‘Pulled Back a Veil’ on Trump’s ‘Unacceptable’ Behavior
2872,Pelosi says she is ‘comfortable’ with Sanders as a potential nominee.
2873,"Pelosi, Trying to Save House Majority, Fends Off Angst Over Sanders"
2874,Pence Will Control All Coronavirus Messaging From Health Officials
2875,"Pennsylvania Diocese, Facing More Abuse Claims, Files for Bankruptcy"
2876,Personal Data of All 6.5 Million Israeli Voters Is Exposed
2877,"Pessimistic Outlook in Russia Slows Investment, and the Economy"
2878,"Pessimistic Outlook in Russia Slows Investment, and the Economy"
2879,Pete Buttigieg Hoped to Win Over Voters of Color. It Still Hasn’t Happened.
2880,"Pete Buttigieg answers French reporter’s question, in French."
2881,Pete Buttigieg calls himself ‘the momentum candidate.’
2882,Pete Buttigieg holds slimmest lead over Bernie Sanders with 97% of Iowa caucuses reporting results.
2883,Pete Buttigieg is ahead of Bernie Sanders in latest New Hampshire poll.
2884,Pete Buttigieg recalls Keene civil rights hero to acknowledge Black History Month
2885,Pete Buttigieg says he will ‘stun the world’ on Super Tuesday.
2886,Pete Buttigieg says he’s ‘one day away from victory.’
2887,Pete Buttigieg to meet with President Jimmy Carter on Sunday.
2888,Pete Buttigieg tries out being human.
2889,Pete Buttigieg vs. Amy Klobuchar: An Abridged History of Midwestern Iciness
2890,"Pete Buttigieg, Coronavirus, Tesla: Your Wednesday Briefing"
2891,Pete Buttigieg’s Dash for Cash: 10 Fund-Raisers in Two Weeks
2892,Pete Davidson’s New Special Seems Like It Could Use a Hug
2893,Pete Rose Has Done His Time
2894,"Peter Serkin, 72, Dies; Pianist With Pedigree Who Forged a New Path"
2895,Petros Ananyan upset Subriel Matias to open the preliminary TV fights.
2896,"Pets Are Just ‘Property,’ So Owners Can’t Do Much When Vets Harm Them"
2897,"Phil Murphy, New Jersey Governor, Says He Has a Kidney Tumor"
2898,"Philanderers, Predators and Pickup Artists: A History"
2899,"Philip Leder, Who Helped Decipher the Genetic Code, Dies at 85"
2900,"Philippines Moves to Shut ABS-CBN, Its Leading Broadcast Network"
2901,"Philippines Moves to Shut ABS-CBN, Its Leading Broadcast Network"
2902,Philippines Reports First Coronavirus Death Outside China
2903,Philippines Reports First Death Outside China as Toll Passes 300
2904,Philippines Tells U.S. It Will End Military Cooperation Deal
2905,Photo: Bernie Sanders high fives tiny supporter.
2906,Photo: Bloomberg has a canine constituency.
2907,Photo: Jacket activism at Biden rally.
2908,Photos From America’s Longest War
2909,Photos of Trump’s Trip to India
2910,Picturing Chaos at the Iowa Caucuses
2911,Pier 1 Imports Files for Bankruptcy and Seeks a Buyer
2912,"Pier 1 Imports, the Struggling Home Goods Retailer, Files for Bankruptcy"
2913,"Piled Bodies, Overflowing Morgues: Inside America’s Autopsy Crisis"
2914,Pipeline Protests Cause Widespread Travel Delays Across Canada
2915,Pirate Plunder
2916,"Plane Skids Off Runway in Istanbul, Breaking Apart and Killing 3"
2917,Plans for Alabama’s Deadly Prisons ‘Won’t Fix the Horrors’
2918,Plant-Based Meat Has Roots in the 1970s
2919,Planting Trees Won’t Save the World
2920,Players’ Union Pushes Back on M.L.B.’s Portrayal of Astros Investigation
2921,Playing on Kansas City Radio: Russian Propaganda
2922,Plymouth Rock and Other Landmarks Are Vandalized in Massachusetts
2923,Plácido Domingo Performances in Madrid Are Canceled After Inquiry
2924,Plácido Domingo Walks Back Apology on Harassment Claims
2925,Poem: At Least
2926,Poem: Entanglement
2927,Poem: Parrot
2928,Poem: Prayer
2929,Poisoned Sake and Mutilated Teddy Bears
2930,Police Chief Made Fiery Claim Over MS-13 Murder. Records Dispute It.
2931,Police Move to Clear Canada Rail Blockade by Indigenous People
2932,"Politics, Money, Siblings: The Ties Between Joe Biden and Valerie Biden Owens"
2933,Polling shows a tight race between Sanders and Buttigieg in New Hampshire.
2934,Pongo Turns Her Struggles Into Pop
2935,"Pop-Up Brothels, Severed Tongues and Creepy Nursery Rhymes"
2936,Pope Francis Sets Aside Proposal on Married Priests
2937,Possible Insight for a Psychologist
2938,"Post Impeachment, a Key Republican Suburban Area Rallies Around Trump"
2939,"Post-Brexit, Britain Is Going Its Own Way. That Way Looks Expensive."
2940,Postales de la crisis de eterno retorno argentino
2941,"Powell, Warning of a Possible Virus Fallout, Is Slammed Again by Trump"
2942,Preacher Arrested After Tanzania Church Stampede Kills at Least 20
2943,Precinct leaders encounter problems calling in results.
2944,"Prepare to Meet Donald Trump, Defender of Democracy"
2945,Preserving Historic Buildings
2946,President Bernie Sanders?
2947,"President Bukele, Brute Force Is Not the Way Forward for El Salvador"
2948,President Declares the Winner of the Democratic Debate: Donald Trump
2949,President Trump recycles insults aimed at Democratic candidates.
2950,President Trump’s supporters are on the streets in New Hampshire.
2951,"Presidente Bukele, la fuerza bruta no es el camino para El Salvador"
2952,Presidente López Obrador: frene la violencia descomunal en México
2953,Presidential Pardons Through History
2954,Presidential Pardons: Who’s Received Them?
2955,Price says he will report 62 percent of precincts from all 99 counties.
2956,Privatizing the United States Army Was a Mistake
2957,Prizewinning Poodle
2958,Probing the Murder of a Pakistani Internet Sensation
2959,Property Tax Overhaul: Winners and Losers
2960,Prosecutors Quit Roger Stone Case After Justice Dept. Intervenes on Sentencing
2961,Prosecutors Recommend Roger Stone Receive Up to 9 Years in Prison
2962,Protesters Denounce Biden’s Immigration Record at Democratic Debate
2963,Puerto Rico Reaches Deal to Settle $35 Billion in Debt
2964,"Pull Yourself Up by Bootstraps? Go Ahead, Try It"
2965,Punter With Arms ‘Like Logs’ Puts on a Show at the N.F.L. Combine
2966,Push for More Privacy Protections Throws Surveillance Bill Talks Into Disarray
2967,"Putin Rejects Oil Deal With Belarus, Increasing Pressure for Merger"
2968,Putin Would Hate President Bernie Sanders
2969,Putin’s Ultimate Goal
2970,Putting Your Name on It
2971,Putting the Fried in Fried Rice
2972,Quantifying Liberal ‘Suckerdom’
2973,Quarantined Cruise Passengers Have Many Questions. Japan Has Few Answers.
2974,Questions for a Wedding D.J.
2975,Quieter Response to Coronavirus in Countries Where China Holds Sway
2976,Quotation of the Day: 18 Deadly Hours Shake Thailand to Its Roots
2977,Quotation of the Day: 2020 Hopefuls Invoke Obama to Lure Voters
2978,"Quotation of the Day: After Ads and Rallies, It Comes Down to Neighbors Talking to Neighbors"
2979,Quotation of the Day: Cambodia’s Coronavirus Complacency May Have Global Consequences
2980,Quotation of the Day: Can Alabamians See Past Trump’s Disdain For Sessions?
2981,Quotation of the Day: China Expanding a Virus Dragnet
2982,"Quotation of the Day: China, Stung by Headline, Expels 3 Journal Reporters"
2983,"Quotation of the Day: China’s Not Far, but for Russian Town the Worry Is for Business, Not Germs"
2984,Quotation of the Day: D.N.C. Leader’s Demand: Re-examine Iowa Results
2985,"Quotation of the Day: Divorce Complete, Britain Faces Next Test: What if Brexit Works?"
2986,"Quotation of the Day: Drought, Fire, Deluge: Climate’s Multiplier Effect Pounds Australia"
2987,Quotation of the Day: Federal Criteria Delayed Testing of Sick Woman
2988,Quotation of the Day: Former C.E.O. Sentenced to Nine Months in Admissions Case
2989,Quotation of the Day: How Caucuses Sank Into a ‘Disaster’
2990,"Quotation of the Day: Inside the Bodega: Snacks, Smokes and Viral Fame"
2991,Quotation of the Day: Life on an Island Being Devoured by the Rising Sea
2992,Quotation of the Day: Non-Cheating Champions Gear Up for the Season
2993,"Quotation of the Day: On Day 1, Yankees Vent About Astros"
2994,Quotation of the Day: Speech for a Big Night Scrupulously Compiled by Unassuming Hands
2995,"Quotation of the Day: Tech’s Titans Head to Europe, Jittery About New A.I. Rules"
2996,"Quotation of the Day: To Tribes Along Border, New Wall Is a ‘Scar Across Our Heart’"
2997,Quotation of the Day: Trial of an Avowed Pedophile Will Also Judge the French Elite
2998,Quotation of the Day: Virus Lockdown Stifles Economy in a Wary China
2999,Quotation of the Day: Virus Puts a Metropolis Under a 21st-Century Siege
3000,"Quotation of the Day: Weinstein Is Gone, but Men Still Pull the Big Strings in Hollywood"
3001,"Quotation of the Day: With the Exit Finally Official, Many Britons Feel the Need for a Period of Recovery"
3002,Quotation of the Day: ‘Hi Haters’: The Women Behind New Jersey’s Tweets
3003,Quotation of the Day: “They Confront Barriers Before Getting in the Car”
3004,Quote of the Day: Can ‘Wild West’ of Trash Collection Be Tamed?
3005,Quoting and Paraphrasing Experts and Research: The Times Tip Column
3006,Raf Simons Becomes Co-Creative Director at Prada
3007,"Raising Ski Great Mikaela Shiffrin, and Finding Balance"
3008,Raising a Glass to Chronic Disease
3009,Raising a Nontoxic Man
3010,"Rajendra Pachauri, 79, Dies; Led Nobel-Winning Climate Agency"
3011,"Ransomware Attacks Grow, Crippling Cities and Businesses"
3012,"Rapper Pop Smoke Is Dead After Los Angeles Home Invasion, Label Says"
3013,Rare Piano Destroyed During Move Is Now in ‘Piano Heaven’ (Hopefully)
3014,Rashida Tlaib apologizes for booing Clinton at Sanders rally.
3015,Rashida Tlaib blasts CNN chyron equating Bernie Sanders with coronavirus.
3016,Rate of New Fatalities Drops in China
3017,Reactions to the Harvey Weinstein Verdict: ‘You Did a Public Service’
3018,Read the Preliminary N.T.S.B. Report About the Kobe Bryant Helicopter Crash
3019,Readers React to ‘The Inheritance’: ‘We Are All Just Humans Looking for a Purpose’
3020,"Reading the Past in Old, Urine-Caked Rat’s Nests"
3021,Ready for South Carolina? This Week in the 2020 Race
3022,Real Estate Groups to Challenge Ban on Broker Fees for Renters
3023,"Reality Winner, Imprisoned for Leaking Russian Hacking Report, Seeks Clemency"
3024,Really? Is the White House Proposing to Buy Ericsson or Nokia?
3025,"Rebecca Herrigel, Corey Johnson"
3026,Recent Commercial Real Estate Transactions
3027,Recent Commercial Real Estate Transactions
3028,Recent Commercial Real Estate Transactions
3029,Recent Commercial Real Estate Transactions
3030,Recline in Your Airplane Seat? A Debate Rages in the Skies and Online
3031,Red Sox Name Ron Roenicke as Interim Manager
3032,"Reinbert de Leeuw, Dutch Champion of Contemporary Music, Dies at 81"
3033,Reliable Things
3034,Religious Groups in China Step Into the Coronavirus Crisis
3035,"Remembering Alice Mayhew, a Great Editor"
3036,"Remembering Pop Smoke, a Rapper Who Brought Brooklyn to the World"
3037,"Renewing the World (or the Theater, at Least)"
3038,Report Reveals Insider Dealing at Russia’s Antidoping Agency
3039,"Reporting on the Coronavirus: Spreading Truth, Not Panic"
3040,Republican Cynicism May Win Trump Re-election
3041,Republican Senators Tried to Stop Trump From Firing Impeachment Witness
3042,Republican Senators Tried to Stop Trump From Firing Impeachment Witness
3043,"Republicans Block Impeachment Witnesses, Clearing Path for Trump Acquittal"
3044,Republicans in Senate Press On With Investigation Into Hunter Biden
3045,Republicans in Senate Press On With Investigation Into Hunter Biden
3046,"Republicans’ Emerging Defense: Trump’s Actions Were Bad, but Not Impeachable"
3047,Repurposing Drugs to Fight Cancer
3048,Requiem for a Dream
3049,Require Classical Style for Federal Buildings?
3050,Resolved
3051,"Responding to Coronavirus, in the U.S. and Asia"
3052,"Responding to Critics, Bloomberg Omits Role in Expanding Stop-and-Frisk"
3053,"Retired, or Hoping to Be, and Saddled With Student Loans"
3054,Retratar la muerte en tiempos de Instagram
3055,Review: 19 Female Composers Start to Mark a Century of Suffrage
3056,Review: A Choreographer Finds Her Bliss in Bach
3057,Review: A Curious Burlesque House Imperiled by Gentrification
3058,Review: A Jailhouse Lawyer (With a Law Degree) in ABC’s ‘For Life’
3059,Review: A Long Night as Tony Kushner Revisits ‘The Visit’
3060,Review: A New Justin Peck Ballet Feels Like an Exhale
3061,"Review: A Scrappy Ballet Company, Undone by High Expectations"
3062,Review: A Tale of Two Women at the New York Philharmonic
3063,Review: A Violinist Connects the Dots From Bach to the Present
3064,Review: A ‘Paradise Lost’ More Dutiful Than Divine
3065,"Review: Al Pacino and Nazis, in Amazon’s ‘Hunters’"
3066,Review: An Opera of Suffrage Gets Lost in the Museum
3067,"Review: An Orchestra Opens Its Mouth, and Sings"
3068,"Review: As ‘Better Call Saul’ Returns, ‘Breaking Bad’ Comes Into View"
3069,"Review: At the Philharmonic, New Music for a Changing World"
3070,"Review: At the Philharmonic, a Strauss Humblebrag"
3071,"Review: At the Philharmonic, a Strauss Humblebrag"
3072,Review: Blood Runs Too Thick in ‘Doctors Jane and Alexander’
3073,Review: Boundary-Pushing ‘Apollon’ Strips Myth to Its Marrow
3074,Review: Chekhov and Tolstoy Reunited in ‘Love Stories’
3075,Review: Dan Hoyle’s ‘Border People’ Blurs Lines
3076,Review: Film Overwhelms Dance in a Mud-Caked Trip to Brazil
3077,"Review: From a Veteran Singer to a Newcomer, a Note of Welcome"
3078,"Review: Going Beyond Beethoven, by Playing Works in His Shadow"
3079,Review: HBO’s ‘McMillions’ Reminds Us That Every Era Has Its Scam
3080,"Review: Hulu’s ‘High Fidelity’ Is a Cool Cover, but It Misses Some Notes"
3081,"Review: In ‘Anatomy of a Suicide,’ Pain in Triplicate"
3082,"Review: In ‘Hamlet,’ Ruth Negga Rules as a Player Prince"
3083,"Review: In ‘Leopoldstadt,’ Tom Stoppard Reckons With His Jewish Roots"
3084,"Review: In ‘We’re Gonna Die,’ Pop Songs for the Reaper"
3085,Review: Lisette Oropesa Makes ‘La Traviata’ Her Own
3086,Review: Name-Dropping Harlem in ‘Blues for an Alabama Sky’
3087,Review: Partying With the Khmer Rouge in ‘Cambodian Rock Band’
3088,Review: Poets Vie for the Golden Ticket in ‘Really Really Gorgeous’
3089,Review: Richard Alston Dance Says Adieu in (Quiet) Character
3090,Review: The Met Opera Is Handel’s House in ‘Agrippina’
3091,Review: The Uninhibited Joy of Caroline Shaw’s Music
3092,"Review: Wait, Wait … I Want to Tell You."
3093,"Review: With ‘Queen Sono,’ Netflix Enters New Territory"
3094,"Review: ‘Così’ at the Met, as Mild as a Coney Island Morning"
3095,Review: ‘Dana H.’ Maps a Harrowing Journey Into Hell
3096,Review: ‘Dana H.’ Maps a Harrowing Journey Into Hell
3097,Review: ‘Dracula’ and ‘Frankenstein’? Nothing to Be Scared Of
3098,Review: ‘Drowning’ Is a Philip Glass Opera for Just 99 Seats
3099,"Review: ‘Eurydice,’ a New Opera, Looks Back All Too Tamely"
3100,Review: ‘Happy Birthday Doug.’ Here’s a Vodka Stinger.
3101,Review: ‘Stew’ Takes Deeper Emotions Off the Back Burner
3102,Review: ‘The Headlands’ Nods to San Francisco Noir
3103,Review: ‘The Unsinkable Molly Brown’ Has Its Ups and Ups
3104,Revisiting Marriage and ‘Dept. of Speculation’
3105,Revisiting ‘Fantasy Island’: What to Watch
3106,Reviving Emily Dickinson in 10 Episodes
3107,"Rich Profits and Dark Messages From the Market (No, Not That Market)"
3108,"Richard Grenell Begins Overhauling Intelligence Office, Prompting Fears of Partisanship"
3109,"Rick Owens, Talking Doom"
3110,Ride With Blake Lively in a Car Chase Scene From ‘The Rhythm Section’
3111,Right-Wing Media Says Virus Fears Were Whipped Up to Hurt Trump
3112,Rihanna’s Lingerie Line Accused of Deceptive Marketing
3113,Ring Bearers
3114,Ringleader of Admissions Scandal Said Investigators Told Him to Lie
3115,"Rioja Gran Reserva, a Wine Beginning to Be Shaped by Time"
3116,Riot Police Pulled From Greek Islands After Clashes Over New Camps
3117,Ripped to Shreds
3118,Rivals Target Sanders in Final Push Toward Iowa Caucuses
3119,Rob Pelinka was texting with Kobe Bryant minutes before the helicopter crash.
3120,"Robert Conrad, Two-Fisted TV Star of ‘Wild Wild West,’ Dies at 84"
3121,Robert Irwin’s Ambient Odyssey
3122,Roberts says it would be ‘inappropriate’ for him to act as a tie-breaker.
3123,"Rod Blagojevich Comes Home to Chicago, Defiant, ‘Bloody,’ Ready to Talk"
3124,"Rod Blagojevich, Coronavirus, Democrats: Your Wednesday Briefing"
3125,"Rod Blagojevich, Syria, Daytona 500: Your Tuesday Evening Briefing"
3126,Roddy Ricch Returns to No. 1 With His Highest Streaming Total Yet
3127,Roddy Ricch Returns to No. 1 in the Quiet Before Bieber Arrives
3128,Roger Federer to Miss French Open After Knee Surgery
3129,"Roger Kahn, Who Lifted Sportswriting With ‘Boys of Summer,’ Dies at 92"
3130,Roger Stone Is Sentenced to Over 3 Years in Prison
3131,Roger Stone Is Sentenced to Over 3 Years in Prison
3132,Roger Stone’s Sentencing
3133,Romances That Let Black Women Be Ambitious for a Change
3134,"Romney, Breaking With Republicans, Will Vote to Convict Trump of Abuse of Power"
3135,"Romney, Breaking With Republicans, Will Vote to Convict Trump of Abuse of Power"
3136,"Romney, Defying the Party He Once Personified, Votes to Convict Trump"
3137,Ross Douthat Has a Vision of America. It’s Grim.
3138,Round 1: Fury lands the best punch.
3139,Round 2: Wilder and Fury tied each other up in the corner at the bell.
3140,Round 3: Fury knocks down Wilder.
3141,Round 4: Fury is tiring out everyone.
3142,Round 5: Fury loses a point but is still dominating.
3143,Round 6: Fury has fought a perfect fight so far.
3144,Round 7: Tyson Fury wins the heavyweight championship.
3145,Rounding Up the Spies of World War II in 4 New Books
3146,Running in the Time of Coronavirus
3147,Rupp and Tuliamuk Win Olympic Trials Marathon
3148,Rush Limbaugh Awarded Presidential Medal of Freedom at State of the Union
3149,Rush Limbaugh Reveals He Has Advanced Lung Cancer
3150,Rush Limbaugh in His Own Words
3151,"Russia Gets Its Disneyland, a Cold War Dream Come True"
3152,Russia Is Said to Be Interfering to Aid Sanders in Democratic Primaries
3153,Russia Is Said to Be Interfering to Aid Sanders in Democratic Primaries
3154,"Russia Sentences Anti-Fascists on Bogus Terror Charges, Critics Say"
3155,Russia Wants to Meddle in Our Election. We’re Helping.
3156,"Russia, Germany, Coronavirus: Your Friday Briefing"
3157,"Russia, Harvey Weinstein, ‘West Side Story’: Your Friday Evening Briefing"
3158,"Russia, Nevada, Afghanistan: Your Friday Briefing"
3159,"Russia, Roger Stone, Dan Brown: Your Thursday Evening Briefing"
3160,Russian Court Further Detains Ex-Marine on Charges His Family Calls False
3161,Russian Food Without Pretension
3162,Russians Pressure U.S. Forces in Northeast Syria
3163,Ryan Newman Expected to Survive Fiery Crash at Daytona 500
3164,"S.C. Democrats predict high voter turnout and say no evidence, so far, of Republicans ‘infiltrating’ primary."
3165,SARS Stung the Global Economy. The Coronavirus Is a Greater Menace.
3166,Sabrina Ionescu Comes Up Big in Moments On and Off the Court
3167,Sabrina Ionescu Pulls Off an N.C.A.A. First Hours After Kobe Bryant Memorial
3168,"Sabrina Ionescu, who is speaking at the memorial, wrote a story about her grief."
3169,"Sajid Javid, U.K. Finance Chief, Quits as Boris Johnson Shuffles Team"
3170,Salamanders and Frogs Hide a Glowing Secret
3171,Sales Take a Dive at Sotheby’s Post-Brexit London Auction
3172,Sally Rooney’s Attention Span Has Improved
3173,Samantha Bee Says Trump’s Acquittal Will Give Him Free Rein
3174,"Same Goal, Different Playbook: Why Russia Would Support Trump and Sanders"
3175,Sanders Gains in Post-New Hampshire Polling
3176,"Sanders Is Stirring Cold War Angst. Young Voters Say, So What?"
3177,Sanders Looks to Knock Out Biden as Pressure Builds on Democrats
3178,Sanders Looks to Topple Warren in Her Home State
3179,"Sanders Raises $25 Million in January, a Huge Show of Financial Strength"
3180,Sanders Says He’ll Attract a Wave of New Voters. It Hasn’t Happened.
3181,Sanders Says He’ll Attract a Wave of New Voters. It Hasn’t Happened.
3182,Sanders Suggests He Won’t Release Full Medical Records
3183,"Sanders acknowledges criticism, while saying his wife ‘would make a great first lady.’"
3184,Sanders again lashes the media.
3185,"Sanders and Buttigieg Clash, Aiming for a Two-Person Race"
3186,Sanders and Buttigieg Close Out New Hampshire Pitching Different Visions
3187,"Sanders assails Trump in Virginia, then explains how he will defeat him."
3188,Sanders bashes the media (and defends press freedoms).
3189,Sanders calls the Iowa debacle ‘an embarrassment’ and ‘a disgrace.’
3190,Sanders campaign seizes on report that superdelegates oppose his nomination.
3191,Sanders campaign will request a partial recanvass in Iowa.
3192,Sanders continues criticism of Buttigieg’s fund-raising.
3193,Sanders declares victory in Iowa caucuses.
3194,Sanders declares victory in San Antonio.
3195,Sanders draws thousands in Warren’s Boston backyard.
3196,Sanders embraces a surrogate after skirting a debate question.
3197,Sanders gets a D.J.
3198,Sanders heads to Texas.
3199,Sanders invokes his long history with civil rights leaders.
